,size,wf_name,inp_size,relation,ratio,algorithm
957,8000,chipseq_8000.dot,4807293396,internal,0.8979928823423622,MeDiH-BLC
958,20000,methylseq_20000.dot,6273818718,internal,0.25144722272923414,MeDiH-BLC
959,4000,eager_4000.dot,19100037384,internal,1.1355065021228292,MeDiH-BLC
960,20000,methylseq_20000.dot,22500260922,internal,0.20405392420817606,MeDiH-BLC
961,2000,eager_2000.dot,14754556884,internal,2.025649157462207,MeDiH-BLC
962,20000,atacseq_20000.dot,11187378708,internal,0.9140118015419176,MeDiH-BLC
963,4000,methylseq_4000.dot,22500260922,internal,0.23590317512083955,MeDiH-BLC
964,15000,atacseq_15000.dot,2223941232,internal,1.1193585145585974,MeDiH-BLC
965,8000,atacseq_8000.dot,2223941232,internal,1.170447881164345,MeDiH-BLC
966,200,chipseq_200.dot,41366257414,internal,1.010866792679705,MeDiH-BLC
967,200,eager_200.dot,19132169434,internal,2.3107514219345804,MeDiH-BLC
968,25000,chipseq_25000.dot,4807293396,internal,0.9503928545949079,MeDiH-BLC
969,4000,atacseq_4000.dot,2223941232,internal,1.293821645293613,MeDiH-BLC
970,10000,chipseq_10000.dot,41366257414,internal,0.44625841861424775,MeDiH-BLC
971,4000,chipseq_4000.dot,4605965334,internal,1.1304889640159916,MeDiH-BLC
972,10000,atacseq_10000.dot,2223941232,internal,1.1409231258288233,MeDiH-BLC
973,25000,chipseq_25000.dot,3793245764,internal,1.0849203130807845,MeDiH-BLC
974,25000,methylseq_25000.dot,17027257018,internal,0.20464684697428656,MeDiH-BLC
975,30000,eager_30000.dot,19132169434,internal,0.7142739054729256,MeDiH-BLC
976,2000,eager_2000.dot,8330435694,internal,1.459401234010971,MeDiH-BLC
977,30000,chipseq_30000.dot,5058052541,internal,1.0278439603486482,MeDiH-BLC
978,4000,methylseq_4000.dot,11897958606,internal,0.2814278246671514,MeDiH-BLC
979,4000,chipseq_4000.dot,4807293396,internal,1.0141419114515535,MeDiH-BLC
980,200,eager_200.dot,14754556884,internal,1.6899340698793566,MeDiH-BLC
981,15000,methylseq_15000.dot,22500260922,internal,0.2124650946828912,MeDiH-BLC
982,20000,chipseq_20000.dot,32978181418,internal,0.5208653920794974,MeDiH-BLC
983,2000,methylseq_2000.dot,6273818718,internal,0.8224030487340833,MeDiH-BLC
984,1000,methylseq_1000.dot,17027257018,internal,1.0388817092933935,MeDiH-BLC
985,25000,eager_25000.dot,19100037384,internal,0.6163174431356073,MeDiH-BLC
986,8000,chipseq_8000.dot,4605965334,internal,1.0238818524711788,MeDiH-BLC
987,2000,atacseq_2000.dot,2223941232,internal,1.4548790275245838,MeDiH-BLC
988,200,methylseq_200.dot,6273818718,internal,1.0002783669782727,MeDiH-BLC
989,8000,atacseq_8000.dot,11187378708,internal,1.0224525731450311,MeDiH-BLC
990,100,methylseq,8885797810,internal,1.000000000217842,MeDiH-BLC
991,10000,methylseq_10000.dot,22500260922,internal,0.2142263218937117,MeDiH-BLC
992,1000,methylseq_1000.dot,6761426956,internal,1.190318530739148,MeDiH-BLC
993,2000,chipseq_2000.dot,3793245764,internal,1.059447009572311,MeDiH-BLC
994,25000,methylseq_25000.dot,22500260922,internal,0.20649947404413727,MeDiH-BLC
995,30000,chipseq_30000.dot,3793245764,internal,0.9903908648003312,MeDiH-BLC
996,1000,methylseq_1000.dot,8885797810,internal,0.8133875518381705,MeDiH-BLC
997,10000,methylseq_10000.dot,17027257018,internal,0.21697334927965545,MeDiH-BLC
998,200,eager_200.dot,8330435694,internal,2.03766350304114,MeDiH-BLC
999,10000,chipseq_10000.dot,4807293396,internal,1.0241945044614835,MeDiH-BLC
1000,30000,atacseq_30000.dot,14091675276,dyn_vs_base,5.740077700349908,MeDiH-BLC
1001,15000,chipseq_15000.dot,41366257414,dyn_vs_base,2.7348794857039445,MeDiH-BLC
1002,15000,methylseq_15000.dot,6761426956,dyn_vs_base,2.5577588751725937,MeDiH-BLC
1003,15000,atacseq_15000.dot,3908761308,dyn_vs_base,14.954822459254759,MeDiH-BLC
1004,1000,eager_1000.dot,25705994498,dyn_vs_base,1.1094342383528735,MeDiH-BLC
1005,20000,eager_20000.dot,8330435694,dyn_vs_base,4.836348597749643,MeDiH-BLC
1006,25000,eager_25000.dot,14754556884,dyn_vs_base,3.7828835149709445,MeDiH-BLC
1007,1000,methylseq_1000.dot,110641579976,dyn_vs_base,1.1703509727239496,MeDiH-BLC
1008,200,chipseq_200.dot,5058052541,dyn_vs_base,5.375433686108841,MeDiH-BLC
1009,30000,atacseq_30000.dot,11809629756,dyn_vs_base,8.387613176851586,MeDiH-BLC
1010,1000,methylseq_1000.dot,6273818718,dyn_vs_base,0.7804600037092232,MeDiH-BLC
1011,4000,chipseq_4000.dot,41366257414,dyn_vs_base,2.5988867576134695,MeDiH-BLC
1012,2000,atacseq_2000.dot,14091675276,dyn_vs_base,7.742569134841079,MeDiH-BLC
1013,1000,atacseq_1000.dot,11809629756,dyn_vs_base,4.568437090210811,MeDiH-BLC
1014,200,methylseq_200.dot,17027257018,dyn_vs_base,0.9669994943962068,MeDiH-BLC
1015,30000,methylseq_30000.dot,110641579976,dyn_vs_base,1.358197840098169,MeDiH-BLC
1016,8000,methylseq_8000.dot,110641579976,dyn_vs_base,1.3715033430191312,MeDiH-BLC
1017,20000,methylseq_20000.dot,6761426956,dyn_vs_base,2.413228401098269,MeDiH-BLC
1018,8000,atacseq_8000.dot,3908761308,dyn_vs_base,13.218913758148695,MeDiH-BLC
1019,8000,methylseq_8000.dot,17027257018,dyn_vs_base,2.376400503952285,MeDiH-BLC
1020,10000,atacseq_10000.dot,14091675276,dyn_vs_base,6.995386044389285,MeDiH-BLC
1021,20000,atacseq_20000.dot,11809629756,dyn_vs_base,8.738906104748878,MeDiH-BLC
1022,30000,atacseq_30000.dot,3908761308,dyn_vs_base,15.477101059264891,MeDiH-BLC
1023,2000,eager_2000.dot,25705994498,dyn_vs_base,1.775107958230048,MeDiH-BLC
1024,1000,eager_1000.dot,14754556884,dyn_vs_base,2.761474366398882,MeDiH-BLC
1025,30000,atacseq_30000.dot,11187378708,dyn_vs_base,8.244615694420176,MeDiH-BLC
1026,10000,methylseq_10000.dot,8885797810,dyn_vs_base,2.6380634495537025,MeDiH-BLC
1027,4000,atacseq_4000.dot,11809629756,dyn_vs_base,8.778235892347572,MeDiH-BLC
1028,1000,atacseq_1000.dot,14091675276,dyn_vs_base,4.464903990133303,MeDiH-BLC
1029,4000,methylseq_4000.dot,6273818718,dyn_vs_base,2.2908070257665307,MeDiH-BLC
1030,1000,chipseq_1000.dot,4605965334,dyn_vs_base,14.855877782374348,MeDiH-BLC
1031,200,atacseq_200.dot,11809629756,dyn_vs_base,0.2713389491520891,MeDiH-BLC
1032,8000,eager_8000.dot,19075314980,dyn_vs_base,3.508629211829775,MeDiH-BLC
1033,10000,methylseq_10000.dot,110641579976,dyn_vs_base,1.4309400107985257,MeDiH-BLC
1034,2000,methylseq_2000.dot,22500260922,dyn_vs_base,2.1274877482146564,MeDiH-BLC
1035,200,chipseq_200.dot,32978181418,dyn_vs_base,0.9638168780750508,MeDiH-BLC
1036,2000,chipseq_2000.dot,4605965334,dyn_vs_base,16.00068525798333,MeDiH-BLC
1037,30000,methylseq_30000.dot,8885797810,dyn_vs_base,2.497380854333933,MeDiH-BLC
1038,20000,eager_20000.dot,19075314980,dyn_vs_base,3.52847126144265,MeDiH-BLC
1039,8000,atacseq_8000.dot,11809629756,dyn_vs_base,10.228663935857085,MeDiH-BLC
1040,30000,eager_30000.dot,19100037384,dyn_vs_base,3.9199530398855313,MeDiH-BLC
1041,200,chipseq_200.dot,4807293396,dyn_vs_base,5.21367832660726,MeDiH-BLC
1042,200,chipseq_200.dot,3793245764,dyn_vs_base,7.036254382918018,MeDiH-BLC
1043,8000,eager_8000.dot,19132169434,dyn_vs_base,3.50957499603719,MeDiH-BLC
1044,10000,atacseq_10000.dot,11187378708,dyn_vs_base,10.241290434852543,MeDiH-BLC
1045,20000,chipseq_20000.dot,4807293396,dyn_vs_base,13.543553918327044,MeDiH-BLC
1046,10000,chipseq_10000.dot,5058052541,dyn_vs_base,16.807028872787562,MeDiH-BLC
1047,4000,atacseq_4000.dot,11187378708,dyn_vs_base,9.11130253565783,MeDiH-BLC
1048,4000,chipseq_4000.dot,32978181418,dyn_vs_base,2.98114773728107,MeDiH-BLC
1049,4000,eager_4000.dot,19075314980,dyn_vs_base,3.028207593048127,MeDiH-BLC
1050,4000,methylseq_4000.dot,17027257018,dyn_vs_base,2.061730298055569,MeDiH-BLC
1051,1000,chipseq_1000.dot,41366257414,dyn_vs_base,2.140645288570426,MeDiH-BLC
1052,10000,atacseq_10000.dot,3908761308,dyn_vs_base,13.251507094225916,MeDiH-BLC
1053,1000,eager_1000.dot,19100037384,dyn_vs_base,2.3539800307429197,MeDiH-BLC
1054,25000,eager_25000.dot,25705994498,dyn_vs_base,3.266582341051893,MeDiH-BLC
1055,25000,chipseq_25000.dot,41366257414,dyn_vs_base,2.8158426352064088,MeDiH-BLC
1056,15000,methylseq_15000.dot,11897958606,dyn_vs_base,2.2346773067904766,MeDiH-BLC
1057,30000,atacseq_30000.dot,2223941232,dyn_vs_base,19.56075658553568,MeDiH-BLC
1058,1000,methylseq_1000.dot,11897958606,dyn_vs_base,1.6604898431802606,MeDiH-BLC
1059,2000,atacseq_2000.dot,3908761308,dyn_vs_base,16.1102035108418,MeDiH-BLC
1060,100,methylseq,11897958606,dyn_vs_base,0.9999999998468493,MeDiH-BLC
1061,25000,chipseq_25000.dot,5058052541,dyn_vs_base,12.936438274000645,MeDiH-BLC
1062,15000,methylseq_15000.dot,110641579976,dyn_vs_base,1.3733867765711072,MeDiH-BLC
1063,15000,methylseq_15000.dot,17027257018,dyn_vs_base,2.2076976908815924,MeDiH-BLC
1064,2000,chipseq_2000.dot,32978181418,dyn_vs_base,2.407364226965896,MeDiH-BLC
1065,2000,eager_2000.dot,19100037384,dyn_vs_base,2.675729045437946,MeDiH-BLC
1066,20000,atacseq_20000.dot,14091675276,dyn_vs_base,6.146909793928401,MeDiH-BLC
1067,20000,atacseq_20000.dot,2223941232,dyn_vs_base,17.14377256918356,MeDiH-BLC
1068,2000,chipseq_2000.dot,5058052541,dyn_vs_base,18.354135358968943,MeDiH-BLC
1069,20000,methylseq_20000.dot,11897958606,dyn_vs_base,2.3620095736970357,MeDiH-BLC
1070,25000,atacseq_25000.dot,14091675276,dyn_vs_base,5.968933172266271,MeDiH-BLC
1071,4000,atacseq_4000.dot,14091675276,dyn_vs_base,7.521698035851181,MeDiH-BLC
1072,200,eager_200.dot,25705994498,dyn_vs_base,0.41061796021710134,MeDiH-BLC
1073,15000,chipseq_15000.dot,4605965334,dyn_vs_base,15.021891423436083,MeDiH-BLC
1074,15000,atacseq_15000.dot,14091675276,dyn_vs_base,6.452576246790762,MeDiH-BLC
1075,200,methylseq_200.dot,110641579976,dyn_vs_base,0.8607517581008141,MeDiH-BLC
1076,100,methylseq,6273818718,dyn_vs_base,0.9999999996051814,MeDiH-BLC
1077,15000,atacseq_15000.dot,11187378708,dyn_vs_base,9.799276983931842,MeDiH-BLC
1078,4000,methylseq_4000.dot,8885797810,dyn_vs_base,2.193567689694533,MeDiH-BLC
1079,20000,methylseq_20000.dot,110641579976,dyn_vs_base,1.3719594450499897,MeDiH-BLC
1080,2000,chipseq_2000.dot,41366257414,dyn_vs_base,2.3917073534814395,MeDiH-BLC
1081,15000,chipseq_15000.dot,32978181418,dyn_vs_base,3.4104237059371503,MeDiH-BLC
1082,8000,chipseq_8000.dot,5058052541,dyn_vs_base,17.59754483367266,MeDiH-BLC
1083,8000,methylseq_8000.dot,8885797810,dyn_vs_base,2.4549498749934076,MeDiH-BLC
1084,8000,chipseq_8000.dot,41366257414,dyn_vs_base,2.6280721608406816,MeDiH-BLC
1085,8000,methylseq_8000.dot,6273818718,dyn_vs_base,2.61248209209081,MeDiH-BLC
1086,15000,eager_15000.dot,19100037384,dyn_vs_base,3.6450672314743495,MeDiH-BLC
1087,30000,chipseq_30000.dot,4807293396,dyn_vs_base,11.808404093684775,MeDiH-BLC
1088,30000,methylseq_30000.dot,6761426956,dyn_vs_base,2.5405287677641772,MeDiH-BLC
1089,1000,chipseq_1000.dot,32978181418,dyn_vs_base,2.0680691531833895,MeDiH-BLC
1090,30000,chipseq_30000.dot,4605965334,dyn_vs_base,12.662078637894874,MeDiH-BLC
1091,10000,methylseq_10000.dot,6273818718,dyn_vs_base,2.421285389468101,MeDiH-BLC
1092,25000,methylseq_25000.dot,6761426956,dyn_vs_base,2.5539169913692295,MeDiH-BLC
1093,10000,chipseq_10000.dot,4605965334,dyn_vs_base,15.301267291222171,MeDiH-BLC
1094,100,methylseq,22500260922,dyn_vs_base,0.9999999999128703,MeDiH-BLC
1095,100,methylseq,110641579976,dyn_vs_base,0.9999999999999801,MeDiH-BLC
1096,25000,eager_25000.dot,8330435694,dyn_vs_base,4.5217735512056345,MeDiH-BLC
1097,20000,chipseq_20000.dot,41366257414,dyn_vs_base,2.751631547187318,MeDiH-BLC
1098,20000,chipseq_20000.dot,5058052541,dyn_vs_base,13.829526125294631,MeDiH-BLC
1099,8000,chipseq_8000.dot,32978181418,dyn_vs_base,3.3353456098318253,MeDiH-BLC
1100,25000,atacseq_25000.dot,11187378708,dyn_vs_base,8.50083601572553,MeDiH-BLC
1101,25000,atacseq_25000.dot,3908761308,dyn_vs_base,16.236327117685153,MeDiH-BLC
1102,4000,chipseq_4000.dot,5058052541,dyn_vs_base,16.59720357767168,MeDiH-BLC
1103,15000,eager_15000.dot,14754556884,dyn_vs_base,3.828993186699982,MeDiH-BLC
1104,15000,chipseq_15000.dot,4807293396,dyn_vs_base,15.00776146995961,MeDiH-BLC
1105,4000,eager_4000.dot,25705994498,dyn_vs_base,1.938041889439445,MeDiH-BLC
1106,8000,eager_8000.dot,19100037384,dyn_vs_base,3.232768203509673,MeDiH-BLC
1107,4000,methylseq_4000.dot,110641579976,dyn_vs_base,1.3233787295137094,MeDiH-BLC
1108,200,atacseq_200.dot,14091675276,dyn_vs_base,0.379133523804168,MeDiH-BLC
1109,25000,chipseq_25000.dot,32978181418,dyn_vs_base,3.6280490967884895,MeDiH-BLC
1110,10000,eager_10000.dot,19100037384,dyn_vs_base,3.4434813209014195,MeDiH-BLC
1111,30000,methylseq_30000.dot,11897958606,dyn_vs_base,2.4834910712054517,MeDiH-BLC
1112,30000,eager_30000.dot,19075314980,dyn_vs_base,3.5293572530688153,MeDiH-BLC
1113,25000,methylseq_25000.dot,11897958606,dyn_vs_base,2.4052584634016356,MeDiH-BLC
1114,15000,eager_15000.dot,19132169434,dyn_vs_base,3.65630917806199,MeDiH-BLC
1115,30000,methylseq_30000.dot,22500260922,dyn_vs_base,2.2502856900736505,MeDiH-BLC
1116,2000,atacseq_2000.dot,11187378708,dyn_vs_base,7.3684973813361765,MeDiH-BLC
1117,10000,methylseq_10000.dot,11897958606,dyn_vs_base,2.433048715941771,MeDiH-BLC
1118,25000,chipseq_25000.dot,4605965334,dyn_vs_base,13.248890294298842,MeDiH-BLC
1119,30000,methylseq_30000.dot,6273818718,dyn_vs_base,2.489500928444442,MeDiH-BLC
1120,30000,eager_30000.dot,8330435694,dyn_vs_base,4.83742218729103,MeDiH-BLC
1121,200,chipseq_200.dot,4605965334,dyn_vs_base,5.707832334255214,MeDiH-BLC
1122,15000,methylseq_15000.dot,6273818718,dyn_vs_base,2.658594020510263,MeDiH-BLC
1123,2000,methylseq_2000.dot,11897958606,dyn_vs_base,1.7205193243030448,MeDiH-BLC
1124,200,atacseq_200.dot,3908761308,dyn_vs_base,0.3955220510195563,MeDiH-BLC
1125,8000,eager_8000.dot,8330435694,dyn_vs_base,3.927857556867949,MeDiH-BLC
1126,200,atacseq_200.dot,2223941232,dyn_vs_base,0.4478292338408948,MeDiH-BLC
1127,2000,chipseq_2000.dot,4807293396,dyn_vs_base,17.546122538236798,MeDiH-BLC
1128,20000,eager_20000.dot,19100037384,dyn_vs_base,3.3446893671715676,MeDiH-BLC
1129,10000,eager_10000.dot,19075314980,dyn_vs_base,3.5187002918878845,MeDiH-BLC
1130,25000,methylseq_25000.dot,6273818718,dyn_vs_base,2.675509577572797,MeDiH-BLC
1131,10000,eager_10000.dot,8330435694,dyn_vs_base,4.147221194436058,MeDiH-BLC
1132,200,methylseq_200.dot,8885797810,dyn_vs_base,0.999749363279914,MeDiH-BLC
1133,100,chipseq,32978181418,dyn_vs_base,0.9823125501895196,MeDiH-BLC
1134,2000,methylseq_2000.dot,6761426956,dyn_vs_base,1.7468740275673158,MeDiH-BLC
1135,20000,atacseq_20000.dot,3908761308,dyn_vs_base,15.745368806879032,MeDiH-BLC
1136,1000,atacseq_1000.dot,11187378708,dyn_vs_base,6.109811870538431,MeDiH-BLC
1137,10000,chipseq_10000.dot,32978181418,dyn_vs_base,3.320475368149582,MeDiH-BLC
1138,2000,methylseq_2000.dot,110641579976,dyn_vs_base,1.2380642362514893,MeDiH-BLC
1139,8000,chipseq_8000.dot,3793245764,dyn_vs_base,16.196306755769573,MeDiH-BLC
1140,25000,eager_25000.dot,19132169434,dyn_vs_base,3.28505510214598,MeDiH-BLC
1141,4000,eager_4000.dot,19132169434,dyn_vs_base,3.26264957481732,MeDiH-BLC
1142,1000,chipseq_1000.dot,4807293396,dyn_vs_base,14.215967275441898,MeDiH-BLC
1143,15000,eager_15000.dot,19075314980,dyn_vs_base,3.596790751558686,MeDiH-BLC
1144,200,methylseq_200.dot,6761426956,dyn_vs_base,0.9995815833913281,MeDiH-BLC
1145,100,methylseq,17027257018,dyn_vs_base,0.9999999998290859,MeDiH-BLC
1146,1000,eager_1000.dot,8330435694,dyn_vs_base,2.6635036813032107,MeDiH-BLC
1147,4000,chipseq_4000.dot,3793245764,dyn_vs_base,14.656800780685286,MeDiH-BLC
1148,200,methylseq_200.dot,11897958606,dyn_vs_base,0.9997092458761566,MeDiH-BLC
1149,1000,atacseq_1000.dot,3908761308,dyn_vs_base,9.114907083972293,MeDiH-BLC
1150,1000,chipseq_1000.dot,3793245764,dyn_vs_base,13.869997931561006,MeDiH-BLC
1151,2000,atacseq_2000.dot,11809629756,dyn_vs_base,9.859728935549477,MeDiH-BLC
1152,4000,eager_4000.dot,8330435694,dyn_vs_base,4.015559669306539,MeDiH-BLC
1153,200,methylseq_200.dot,22500260922,dyn_vs_base,0.9668800095821746,MeDiH-BLC
1154,4000,eager_4000.dot,14754556884,dyn_vs_base,3.2474599757019025,MeDiH-BLC
1155,100,methylseq,6761426956,dyn_vs_base,0.9999999995786327,MeDiH-BLC
1156,200,eager_200.dot,19100037384,dyn_vs_base,0.4294542262785139,MeDiH-BLC
1157,20000,methylseq_20000.dot,8885797810,dyn_vs_base,2.485750306873049,MeDiH-BLC
1158,25000,atacseq_25000.dot,2223941232,dyn_vs_base,18.3018851148221,MeDiH-BLC
1159,20000,eager_20000.dot,25705994498,dyn_vs_base,2.852743051313073,MeDiH-BLC
1160,25000,eager_25000.dot,19075314980,dyn_vs_base,3.595425269257828,MeDiH-BLC
1161,15000,chipseq_15000.dot,5058052541,dyn_vs_base,14.393385637778518,MeDiH-BLC
1162,1000,chipseq_1000.dot,5058052541,dyn_vs_base,15.790452546937365,MeDiH-BLC
1163,15000,atacseq_15000.dot,11809629756,dyn_vs_base,9.699098631440778,MeDiH-BLC
1164,2000,methylseq_2000.dot,8885797810,dyn_vs_base,1.6910506943203527,MeDiH-BLC
1165,100,chipseq,41366257414,dyn_vs_base,0.9947386508983527,MeDiH-BLC
1166,15000,methylseq_15000.dot,8885797810,dyn_vs_base,2.5026898681233276,MeDiH-BLC
1167,30000,methylseq_30000.dot,17027257018,dyn_vs_base,2.168478532764511,MeDiH-BLC
1168,2000,eager_2000.dot,19075314980,dyn_vs_base,2.563354752723246,MeDiH-BLC
1169,2000,eager_2000.dot,19132169434,dyn_vs_base,2.455329937649635,MeDiH-BLC
1170,20000,chipseq_20000.dot,4605965334,dyn_vs_base,13.079206309030502,MeDiH-BLC
1171,200,atacseq_200.dot,11187378708,dyn_vs_base,0.29546578263976364,MeDiH-BLC
1172,15000,chipseq_15000.dot,3793245764,dyn_vs_base,16.84090592602135,MeDiH-BLC
1173,8000,atacseq_8000.dot,14091675276,dyn_vs_base,7.1114707625810585,MeDiH-BLC
1174,10000,eager_10000.dot,19132169434,dyn_vs_base,3.34732617016897,MeDiH-BLC
1175,8000,methylseq_8000.dot,11897958606,dyn_vs_base,2.114903452110846,MeDiH-BLC
1176,15000,eager_15000.dot,25705994498,dyn_vs_base,3.0521763792652257,MeDiH-BLC
1177,1000,eager_1000.dot,19075314980,dyn_vs_base,2.452174693121491,MeDiH-BLC
1178,30000,eager_30000.dot,25705994498,dyn_vs_base,3.3766633036835203,MeDiH-BLC
1179,10000,eager_10000.dot,25705994498,dyn_vs_base,2.587973388821519,MeDiH-BLC
1180,20000,chipseq_20000.dot,3793245764,dyn_vs_base,15.48427641306301,MeDiH-BLC
1181,100,chipseq,5058052541,dyn_vs_base,0.9501620309454146,MeDiH-BLC
1182,30000,chipseq_30000.dot,41366257414,dyn_vs_base,2.800264237663661,MeDiH-BLC
1183,8000,eager_8000.dot,14754556884,dyn_vs_base,3.826195234436575,MeDiH-BLC
1184,30000,chipseq_30000.dot,32978181418,dyn_vs_base,3.6325824531503614,MeDiH-BLC
1185,25000,methylseq_25000.dot,110641579976,dyn_vs_base,1.4251618205028451,MeDiH-BLC
1186,10000,eager_10000.dot,14754556884,dyn_vs_base,3.739718893508407,MeDiH-BLC
1187,30000,eager_30000.dot,14754556884,dyn_vs_base,3.709774521140062,MeDiH-BLC
1188,8000,methylseq_8000.dot,6761426956,dyn_vs_base,2.5257595545822684,MeDiH-BLC
1189,10000,atacseq_10000.dot,11809629756,dyn_vs_base,10.086177537234782,MeDiH-BLC
1190,20000,eager_20000.dot,19132169434,dyn_vs_base,3.47327282282731,MeDiH-BLC
1191,200,eager_200.dot,19075314980,dyn_vs_base,0.4337396567773374,MeDiH-BLC
1192,20000,eager_20000.dot,14754556884,dyn_vs_base,3.924623279291384,MeDiH-BLC
1193,100,chipseq,4807293396,dyn_vs_base,0.953244121937962,MeDiH-BLC
1194,15000,eager_15000.dot,8330435694,dyn_vs_base,4.0819212762334685,MeDiH-BLC
1195,10000,methylseq_10000.dot,6761426956,dyn_vs_base,2.39040911461745,MeDiH-BLC
1196,1000,methylseq_1000.dot,22500260922,dyn_vs_base,2.0493088690774024,MeDiH-BLC
1197,8000,methylseq_8000.dot,22500260922,dyn_vs_base,2.1962546436323485,MeDiH-BLC
1198,25000,methylseq_25000.dot,8885797810,dyn_vs_base,2.3843001040971887,MeDiH-BLC
1199,1000,atacseq_1000.dot,2223941232,dyn_vs_base,7.750512661821907,MeDiH-BLC
1200,4000,atacseq_4000.dot,3908761308,dyn_vs_base,14.380929163796212,MeDiH-BLC
1201,10000,chipseq_10000.dot,3793245764,dyn_vs_base,16.975912408524852,MeDiH-BLC
1202,1000,eager_1000.dot,19132169434,dyn_vs_base,2.422902479058973,MeDiH-BLC
1203,20000,methylseq_20000.dot,17027257018,dyn_vs_base,2.0852297310544587,MeDiH-BLC
1204,8000,eager_8000.dot,25705994498,dyn_vs_base,2.913275621303244,MeDiH-BLC
1205,2000,methylseq_2000.dot,17027257018,dyn_vs_base,2.0355514453699386,MeDiH-BLC
1206,4000,methylseq_4000.dot,6761426956,dyn_vs_base,2.7523126667677658,MeDiH-BLC
1207,8000,chipseq_8000.dot,4807293396,dyn_vs_base,19.380286555342888,MeDiH-BLC
1208,20000,methylseq_20000.dot,6273818718,dyn_vs_base,2.6807630028579372,MeDiH-BLC
1209,4000,eager_4000.dot,19100037384,dyn_vs_base,2.950301517396298,MeDiH-BLC
1210,20000,methylseq_20000.dot,22500260922,dyn_vs_base,2.2771958469993065,MeDiH-BLC
1211,2000,eager_2000.dot,14754556884,dyn_vs_base,2.1462138995814657,MeDiH-BLC
1212,20000,atacseq_20000.dot,11187378708,dyn_vs_base,8.971163271212802,MeDiH-BLC
1213,4000,methylseq_4000.dot,22500260922,dyn_vs_base,1.9455290142659971,MeDiH-BLC
1214,15000,atacseq_15000.dot,2223941232,dyn_vs_base,16.692134482310614,MeDiH-BLC
1215,8000,atacseq_8000.dot,2223941232,dyn_vs_base,18.403571754251352,MeDiH-BLC
1216,200,chipseq_200.dot,41366257414,dyn_vs_base,0.9890301504152659,MeDiH-BLC
1217,200,eager_200.dot,19132169434,dyn_vs_base,0.43275966012942735,MeDiH-BLC
1218,25000,chipseq_25000.dot,4807293396,dyn_vs_base,14.576394150136876,MeDiH-BLC
1219,4000,atacseq_4000.dot,2223941232,dyn_vs_base,17.731530576077088,MeDiH-BLC
1220,10000,chipseq_10000.dot,41366257414,dyn_vs_base,2.676137163651571,MeDiH-BLC
1221,4000,chipseq_4000.dot,4605965334,dyn_vs_base,15.447581261129171,MeDiH-BLC
1222,10000,atacseq_10000.dot,2223941232,dyn_vs_base,16.13189231785517,MeDiH-BLC
1223,25000,chipseq_25000.dot,3793245764,dyn_vs_base,13.213232228397503,MeDiH-BLC
1224,25000,methylseq_25000.dot,17027257018,dyn_vs_base,2.2619034021302418,MeDiH-BLC
1225,30000,eager_30000.dot,19132169434,dyn_vs_base,3.222536254441772,MeDiH-BLC
1226,2000,eager_2000.dot,8330435694,dyn_vs_base,3.239706489627376,MeDiH-BLC
1227,30000,chipseq_30000.dot,5058052541,dyn_vs_base,11.96022776005117,MeDiH-BLC
1228,4000,methylseq_4000.dot,11897958606,dyn_vs_base,2.0640637368431123,MeDiH-BLC
1229,4000,chipseq_4000.dot,4807293396,dyn_vs_base,18.192385511130485,MeDiH-BLC
1230,200,eager_200.dot,14754556884,dyn_vs_base,0.5917390611998191,MeDiH-BLC
1231,15000,methylseq_15000.dot,22500260922,dyn_vs_base,2.185170966521846,MeDiH-BLC
1232,20000,chipseq_20000.dot,32978181418,dyn_vs_base,3.4846817013003775,MeDiH-BLC
1233,2000,methylseq_2000.dot,6273818718,dyn_vs_base,1.8709455235636636,MeDiH-BLC
1234,1000,methylseq_1000.dot,17027257018,dyn_vs_base,1.689164400296924,MeDiH-BLC
1235,25000,eager_25000.dot,19100037384,dyn_vs_base,3.683055860814309,MeDiH-BLC
1236,8000,chipseq_8000.dot,4605965334,dyn_vs_base,16.349114758783113,MeDiH-BLC
1237,2000,atacseq_2000.dot,2223941232,dyn_vs_base,12.323431203518949,MeDiH-BLC
1238,200,methylseq_200.dot,6273818718,dyn_vs_base,0.9997217104883377,MeDiH-BLC
1239,8000,atacseq_8000.dot,11187378708,dyn_vs_base,9.941315931016696,MeDiH-BLC
1240,100,methylseq,8885797810,dyn_vs_base,0.999999999782158,MeDiH-BLC
1241,10000,methylseq_10000.dot,22500260922,dyn_vs_base,2.137666341818556,MeDiH-BLC
1242,1000,methylseq_1000.dot,6761426956,dyn_vs_base,1.259024505223002,MeDiH-BLC
1243,2000,chipseq_2000.dot,3793245764,dyn_vs_base,16.891432788878443,MeDiH-BLC
1244,25000,methylseq_25000.dot,22500260922,dyn_vs_base,2.199845712128606,MeDiH-BLC
1245,30000,chipseq_30000.dot,3793245764,dyn_vs_base,13.902758601998853,MeDiH-BLC
1246,1000,methylseq_1000.dot,8885797810,dyn_vs_base,1.4795001822576592,MeDiH-BLC
1247,10000,methylseq_10000.dot,17027257018,dyn_vs_base,2.037478318895356,MeDiH-BLC
1248,200,eager_200.dot,8330435694,dyn_vs_base,0.4907581641951852,MeDiH-BLC
1249,10000,chipseq_10000.dot,4807293396,dyn_vs_base,16.3107288972933,MeDiH-BLC
1250,30000,atacseq_30000.dot,14091675276,stat_vs_base,5.317471643795373,MeDiH-BLC
